,Cell1,Cell2,entropy
990,528,690,5.6555232481701205
991,118,526,4.505904842061723
992,579,921,5.770452700459107
993,123,641,5.290779044892483
994,563,913,5.606342523222011
995,549,749,4.598277175976959
996,480,915,5.292234828937088
997,461,636,5.0268626154404785
998,278,929,5.624967001751914
999,457,931,4.822725023841509
1000,331,526,4.5162528287991215
1001,129,577,4.787578248752928
1002,280,975,5.134285361717323
1003,77,121,5.695298204157019
1004,46,579,6.085946491056365
1005,486,814,5.646966765069927
1006,131,357,4.865642404730189
1007,208,577,4.571327749274064
1008,34,461,5.041606283652231
1009,414,682,5.674264396925367
1010,667,862,5.232151194708446
1011,89,885,5.216679729362021
1012,686,875,4.784989271766369
1013,889,975,5.385510241516413
1014,174,175,6.318383369041241
1015,129,698,5.062967764488454
1016,418,572,5.558155828310249
1017,19,826,5.995984708967309
1018,456,827,5.499244391060299
1019,528,932,5.712686544324919
1020,822,921,5.784153631258554
1021,22,77,5.612319755605319
1022,32,765,4.567939107995023
1023,113,461,4.923941919757275
1024,333,464,5.252507621653417
1025,219,591,5.46860165710616
1026,200,349,4.634519230672464
1027,107,121,5.612678135826116
1028,208,698,4.895003900669385
1029,375,875,4.8754924103169675
1030,53,824,5.3433242536496195
1031,650,814,5.4937096658680655
1032,70,993,4.549129226008623
1033,175,292,6.194789661670314
1034,364,945,4.8178479001149395
1035,50,526,4.581602764263673
1036,284,464,5.374911983390787
1037,418,693,5.497403583664436
1038,215,593,5.66061211065677
1039,638,696,5.717417861970733
1040,528,824,5.595179812896596
1041,476,634,5.005778553902885
1042,486,827,5.609909613497069
1043,646,816,5.415069303831584
1044,527,599,5.255249756467335
1045,35,662,5.248255798296475
1046,599,704,5.167279152230656
1047,838,986,5.146327515942007
1048,153,883,5.178921138575991
1049,122,550,5.024516510664508
1050,428,822,5.71083623673599
1051,557,707,4.205503728941764
1052,428,593,5.626855598583315
1053,290,363,5.134944742384218
1054,152,658,5.304174592780804
1055,284,814,5.570135849310358
1056,205,292,5.848818334029899
1057,191,357,4.724330603919312
1058,0,826,5.859097186515463
1059,215,714,5.665465205565854
1060,564,868,5.133546054358412
1061,646,937,5.415737536858973
1062,816,823,5.4584989310931595
1063,88,121,5.58381767636003
1064,272,467,4.593531757864754
1065,153,775,4.904697448075278
1066,6,725,5.591982212866037
1067,87,421,5.231618495491708
1068,735,871,5.5844429491735195
1069,317,883,5.642490937080543
1070,91,311,5.751569252708231
1071,292,301,5.5820397164810815
1072,70,188,4.631338878331731
1073,476,876,5.033093935759969
1074,476,647,5.080072815946758
1075,638,709,5.5575548870032705
1076,333,827,5.461947996478253
1077,641,714,5.298105155347881
1078,200,712,4.578010580676129
1079,814,871,5.616655554083781
1080,19,142,5.978861991509702
1081,593,643,5.444852319952897
1082,161,720,4.750545821299385
1083,376,645,4.566171548294815
1084,870,951,4.736755445205931
1085,823,876,5.2342651440382575
1086,284,827,5.501621374785384
1087,485,817,4.792037735273268
1088,127,614,5.185584369723976
1089,154,717,4.954231832221488
1090,130,131,5.047297334755594
1091,388,655,5.985031134637689
1092,121,311,5.715138659215509
1093,84,658,5.551872944725705
1094,239,266,4.950078514141907
1095,268,967,4.839474470190704
1096,464,650,5.309526268230124
1097,101,561,4.8512393675338235
1098,123,320,5.511682760912146
1099,353,782,4.931816817275768
1100,205,655,5.849096050764028
1101,614,823,5.163172887823588
1102,688,772,4.975818739758028
1103,213,250,4.665726388060541
1104,476,889,5.38339073479742
1105,9,191,4.765621973421229
1106,314,561,4.988102274274167
1107,102,153,5.091668910428073
1108,181,446,5.2188874290100395
1109,162,204,5.465527248375879
1110,0,142,5.755637613990198
1111,705,833,4.851684738934028
1112,471,666,4.9941665278560645
1113,591,960,5.572065708413428
1114,383,553,5.574110157924084
1115,718,772,5.006574325521091
1116,264,336,4.4569306505771475
1117,69,97,5.191456630312389
1118,57,797,5.4532720038058
1119,709,723,5.5661557201366465
1120,681,890,4.532502615758338
1121,104,320,5.5966058917903885
1122,1,636,4.873796904977221
1123,395,792,5.860690968146509
1124,513,784,4.762303755120188
1125,12,502,4.894150155335936
1126,361,390,4.912522677771239
1127,77,631,5.6584283633898655
1128,70,443,4.592945919491102
1129,75,558,5.442550984825615
1130,591,852,5.311519621558714
1131,157,331,4.6141403136499965
1132,102,395,5.423756763575162
1133,589,779,5.008038541900768
1134,468,718,5.024722598528116
1135,19,397,5.893837564697147
1136,533,847,4.967635116890797
1137,662,732,5.382556905207906
1138,593,898,5.475577631231271
1139,767,785,5.162087639705159
1140,698,951,4.936849515951327
1141,104,441,5.601969878541125
1142,142,733,5.828290267166803
1143,395,913,5.742706927498124
1144,90,277,5.2522613522518435
1145,642,790,4.976929567959546
1146,12,623,4.8656533642102415
1147,153,333,5.157585875035726
1148,22,816,5.407597163981512
1149,204,564,5.435177891004115
1150,66,859,4.620102798202602
1151,83,274,4.085065049531612
1152,107,631,5.484279097111473
1153,286,862,5.200387933839723
1154,709,965,5.25918077749232
1155,225,852,5.547723611961193
1156,533,968,4.908202875167167
1157,426,613,5.367423548595875
1158,290,981,5.385701796719368
1159,598,868,4.887914707140109
1160,178,282,5.4850535675386585
1161,785,960,5.3073822468587055
1162,563,847,5.174855102182552
1163,885,898,5.293164025045702
1164,306,696,5.795473935201724
1165,22,937,5.398622398216235
1166,166,393,4.764673034822927
1167,378,572,5.163959025693776
1168,446,447,5.179772631718273
1169,336,575,4.594649771966303
1170,644,691,4.676664765470344
1171,690,807,5.510447866360617
1172,781,962,4.797442654146828
1173,142,975,5.481823477690362
1174,549,804,4.735801409120492
1175,2,177,4.9947945179879145
1176,88,631,5.4350498478749
1177,201,508,4.9583078571300785
1178,646,858,5.466946899878851
1179,35,704,5.199559924647699
1180,219,296,5.379012078052872
1181,2,527,5.207621371666543
1182,164,360,4.905718956072664
1183,549,925,4.630706364066782
1184,711,987,4.976134230358746
1185,26,655,5.475676270082374
1186,364,879,4.711727795172998
1187,405,688,4.9802892349762455
1188,162,930,5.303630601963318
1189,102,650,5.314661934860265
1190,410,766,5.901815439572067
1191,5,946,4.696404949823036
1192,349,756,4.648219836620546
1193,523,643,5.011573526347698
1194,528,758,5.617109398966054
1195,297,337,4.751313755340318
1196,338,634,5.385365877418704
1197,238,696,5.542773724027512
1198,38,113,4.5562652044022265
1199,12,878,4.767026264393348
1200,282,702,5.576555424735326
1201,502,705,4.884503146948344
1202,309,576,4.56775506718303
1203,290,297,5.057918433097374
1204,410,887,5.5490360172577615
1205,191,291,4.78316921064785
1206,776,981,5.354505376300322
1207,297,458,4.729146595195196
1208,22,253,5.5571128332602004
1209,178,766,5.8115124381046535
1210,314,361,4.892052818941636
1211,431,946,4.632318886534416
1212,527,654,5.281724615694499
1213,733,759,5.607311859915266
1214,464,571,4.978930398674787
1215,617,813,5.242462830018012
1216,667,930,5.277532197896673
1217,210,425,4.971309471864786
1218,523,885,5.1101842767604735
1219,657,885,5.375696112062222
1220,388,697,5.9953554884771885
1221,178,887,5.4656287318833074
1222,338,876,5.410911241693915
1223,631,869,5.5496270614977625
1224,571,589,4.964858328425873
1225,414,871,5.5060301098854225
1226,647,813,5.096908196549128
1227,358,710,4.452015027289665
1228,91,595,5.830319902960403
1229,248,838,5.173101228549871
1230,812,880,5.747393434763803
1231,531,638,5.489809255937436
1232,77,202,5.988936515088734
1233,297,471,4.97018871938899
1234,421,766,5.645543645350394
1235,168,320,5.2587337199350435
1236,527,667,5.323199555982625
1237,714,759,5.434815521610551
1238,332,428,5.5515643471941765
1239,571,710,4.617533051581923
1240,617,826,5.703624696942028
1241,166,890,4.64981554901648
1242,523,898,5.145822924620897
1243,127,898,5.336830324714623
1244,657,898,5.4424241714710035
1245,218,262,5.622150072577328
1246,421,887,5.312632479172653
1247,476,823,5.131787626387821
1248,168,441,5.252806204894583
1249,121,595,5.787412860520197
1250,190,200,4.601511879636193
1251,369,431,4.853742508554515
1252,286,662,5.166561520702885
1253,107,202,5.9237023304026355
1254,175,831,6.254897272932233
1255,464,705,5.070179370971634
1256,180,946,4.660009567183852
1257,221,947,4.978682728752478
1258,395,834,5.407500592610571
1259,221,718,4.982016198478464
1260,419,962,5.064142016642508
1261,389,531,5.18049462036503
1262,53,87,5.10503630166685
1263,388,831,6.032302495400393
1264,258,721,4.489895183217385
1265,27,34,4.775333023651536
1266,459,482,5.44510411035862
1267,35,154,5.158949952232623
1268,205,831,5.882716475038134
1269,477,499,5.19700141674915
1270,22,858,5.504646113484359
1271,25,900,4.67022548013846
1272,171,200,4.631757330666574
1273,214,799,4.79490525112953
1274,281,331,4.576107189688951
1275,244,678,5.329243475197839
1276,46,205,6.16187718299544
1277,353,850,4.91696603348158
1278,125,434,5.566752758154777
1279,589,834,5.155331347830491
1280,8,34,4.898706297298134
1281,87,852,5.165496928229273
1282,188,904,4.853910257759797
1283,90,332,5.402571863517983
1284,123,280,5.387617613171572
1285,785,894,5.114302722055543
1286,34,208,4.845644612701044
1287,77,807,5.669848958174083
1288,397,785,5.366631131280568
1289,572,786,5.399502072660984
1290,190,455,4.477613403511
1291,215,219,5.617926631534734
1292,280,614,5.072078108376455
1293,113,208,4.679121050267972
1294,104,388,5.973070886108715
1295,389,786,5.21236358363724
1296,26,697,5.497020896052989
1297,70,740,4.505379424770856
1298,526,791,4.618794214953258
1299,125,447,5.200656122033878
1300,176,678,5.4132650730662615
1301,162,743,5.317648476157856
1302,107,807,5.512702056287855
1303,360,987,4.906825416977844
1304,167,858,5.797090190203865
1305,704,797,5.219154233326566
1306,850,851,4.965791640648081
1307,459,966,5.512668299022681
1308,244,812,5.473968531389758
1309,8,47,4.897292091799047
1310,252,636,4.903278090006786
1311,376,968,4.645961731231274
1312,720,741,4.535378382358844
1313,664,846,5.013234495022498
1314,320,807,5.3850319406653275
1315,208,337,4.6465836622253525
1316,521,797,5.221233558645054
1317,650,682,5.642615791400868
1318,218,759,5.338093813994006
1319,471,976,4.872868316153475
1320,746,915,5.215149477384621
1321,171,455,4.647218311559509
1322,704,918,4.965173387828277
1323,248,638,5.391982031915528
1324,286,930,5.2407340517688015
1325,239,818,5.094827258943174
1326,299,869,5.674779274295415
1327,794,848,5.093030960180309
1328,178,579,5.690267897023346
1329,123,643,5.31445229702159
1330,12,812,5.18219822990734
1331,208,458,4.592698457236377
1332,521,918,4.963530522665665
1333,414,563,5.339530569148831
1334,359,627,4.697883810717449
1335,87,168,5.183061189258522
1336,166,461,4.942515770510354
1337,452,818,5.0234404262831855
1338,405,743,5.101647540819407
1339,350,807,5.337461635215787
1340,386,464,5.365505997189604
1341,667,743,5.264669397618658
1342,97,361,5.039079794566502
1343,88,807,5.410312168183803
1344,102,705,5.063090513568295
1345,124,464,5.377051335893732
1346,759,975,5.226553895202505
1347,41,466,4.217936641485981
1348,77,123,5.697983287526086
1349,151,597,4.354584739351052
1350,357,931,4.567038682400063
1351,868,918,4.838434355220038
1352,497,682,6.155562750283557
1353,301,807,5.367748363180984
1354,282,528,5.537288857955423
1355,488,862,4.913733986557632
1356,595,759,5.663924502820154
1357,142,225,5.853568885499715
1358,89,887,5.21305657192416
1359,823,852,5.192957270388069
1360,152,418,5.467547198505008
1361,47,890,4.731256574100381
1362,470,993,4.684077399324168
1363,685,918,4.813193991863089
1364,418,574,5.761556921816424
1365,5,893,4.6939371549216835
1366,280,869,5.538150262863192
1367,154,464,5.108674628405003
1368,173,477,4.9836093438887445
1369,123,885,5.376087057570747
1370,109,987,4.66274991648221
1371,374,467,4.538544216043253
1372,219,593,5.54726452795028
1373,720,875,4.740413795029314
1374,107,123,5.614633188574004
1375,167,174,5.952657348729147
1376,296,813,5.1463506421508125
1377,549,993,4.639020269020873
1378,945,993,4.7001180181892455
1379,824,932,5.634877365476424
1380,268,485,4.920695450995749
1381,553,883,5.464699342601281
1382,19,949,5.989071416934972
1383,812,814,5.5289368219240185
1384,215,595,5.835276603072315
1385,531,572,5.419513088015136
1386,32,888,4.6669594353405595
1387,495,649,4.855977769503362
1388,756,919,4.9018168875065005
1389,219,714,5.519550358185867
1390,277,655,5.48773767491399
1391,258,413,4.395778524597918
1392,29,590,5.037837145996334
1393,425,590,4.987274831269328
1394,576,988,4.898671069858805
1395,428,824,5.56552149458073
1396,268,606,4.78016243726052
1397,428,595,5.799717493379516
1398,386,827,5.401709659071374
1399,666,881,4.902075489837176
1400,339,486,5.549179464516123
1401,91,421,5.495685195284591
1402,485,577,4.699396555005653
1403,531,693,5.366961678103689
1404,495,770,5.0134797555926545
1405,104,885,5.515665756758337
1406,195,478,5.398749299970281
1407,88,123,5.577264472060487
1408,434,531,5.583171559448212
1409,599,827,5.417223559837572
1410,425,711,4.944821026835717
1411,29,711,5.053345403822126
1412,84,418,5.640509297691656
1413,631,816,5.4647855856959815
1414,376,526,4.575884671738607
1415,441,655,5.61867419342595
1416,174,311,5.9914861210784975
1417,110,784,4.776616229511502
1418,485,698,5.005608470911162
1419,812,827,5.5371288212366006
1420,70,190,4.467621655933522
1421,154,598,5.004495779879185
1422,121,421,5.364571177766469
1423,253,311,5.794976227038908
1424,631,937,5.429590199158441
1425,188,596,4.8034248441344305
1426,34,129,4.958305188881842
1427,564,883,5.393633316347288
1428,168,617,5.323959122168643
1429,190,376,4.544890133287876
1430,176,478,5.346227153821647
1431,388,657,5.8982152405466435
1432,508,951,4.720576237952539
1433,267,367,4.1056749892702005
1434,700,892,4.15278625704859
1435,478,779,4.962325034664675
1436,593,766,5.832251315620377
1437,244,383,5.544185290509205
1438,617,894,5.334453705526918
1439,749,784,4.687252584519913
1440,353,784,4.7858087717183535
1441,205,657,5.816304117576242
1442,513,773,4.640380827807941
1443,176,599,5.440188114303015
1444,589,768,4.8894073230742485
1445,71,842,4.934789067977175
1446,57,907,6.06348724112232
1447,602,707,4.28666790727161
1448,387,553,5.528520831696852
1449,332,617,5.440212491067736
1450,115,848,5.172833267782306
1451,459,658,5.459998573248697
1452,593,887,5.501897002184778
1453,152,915,5.2866531344627425
1454,2,153,5.004429389896078
1455,647,894,5.175300208979698
1456,12,383,5.280273087299026
1457,447,540,5.081933538098711
1458,452,618,4.828240893384356
1459,127,858,5.505051962593877
1460,204,553,5.559560378146575
1461,171,376,4.668170156970903
1462,591,733,5.701585731361297
1463,658,723,5.506058441266763
1464,80,517,4.748381590092027
1465,709,725,5.5523431138590835
1466,887,960,5.487364623738077
1467,885,887,5.291804527255871
1468,596,784,4.779738692362835
1469,515,859,4.865353802582735
1470,26,631,5.2199882026805735
1471,480,838,5.182211213458927
1472,339,862,5.305698441089267
1473,461,559,5.030990906117524
1474,97,282,5.296472664295388
1475,47,461,5.068286788704709
1476,286,743,5.191187998841245
1477,225,733,5.869955842372832
1478,693,838,5.275727853876908
1479,57,102,5.428092552271322
1480,26,523,5.003370124106817
1481,153,564,5.158300191968856
1482,683,793,4.2213449130734535
1483,889,898,5.522772983127562
1484,853,975,4.897652360392248
1485,383,797,5.53889398017045
1486,80,988,4.89613177276152
1487,283,859,4.65015640322606
1488,591,975,5.280833305512324
1489,281,749,4.590944996344337
1490,410,634,5.461493175802366
1491,248,572,5.347898917567023
1492,456,521,5.3322116675143585
1493,206,575,4.415708392920998
1494,333,387,5.469843893433584
1495,145,336,4.637125835307679
1496,35,464,5.277049347604123
